id,date,time,co_gt,no2_gt,temperature,humidity,created_at
318,23/03/2004,23.00.00,1.3,86.0,11.0,61.4,2026-01-28 02:46:49
319,24/03/2004,00.00.00,1.2,85.0,11.1,62.2,2026-01-28 02:46:49
320,24/03/2004,01.00.00,1.1,79.0,10.8,62.5,2026-01-28 02:46:49
321,24/03/2004,02.00.00,0.9,61.0,11.3,60.0,2026-01-28 02:46:49
322,24/03/2004,03.00.00,0.6,63.5,10.6,61.6,2026-01-28 02:46:49
323,24/03/2004,04.00.00,0.6,66.0,10.2,62.7,2026-01-28 02:46:49
324,24/03/2004,05.00.00,0.6,54.0,10.9,58.6,2026-01-28 02:46:49
325,24/03/2004,06.00.00,0.8,57.0,10.8,57.2,2026-01-28 02:46:49
326,24/03/2004,07.00.00,1.2,75.0,10.4,59.2,2026-01-28 02:46:49
327,24/03/2004,08.00.00,3.1,97.0,11.0,57.3,2026-01-28 02:46:49
328,24/03/2004,09.00.00,4.4,110.0,11.2,56.9,2026-01-28 02:46:49
329,24/03/2004,10.00.00,3.4,113.0,12.1,54.9,2026-01-28 02:46:49
330,24/03/2004,11.00.00,1.7,88.0,15.1,44.3,2026-01-28 02:46:49
331,24/03/2004,12.00.00,1.5,85.0,15.6,40.6,2026-01-28 02:46:49
332,24/03/2004,13.00.00,1.7,96.0,16.9,34.6,2026-01-28 02:46:49
333,24/03/2004,14.00.00,2.2,106.0,16.6,35.6,2026-01-28 02:46:49
334,24/03/2004,15.00.00,2.45,91.0,11.3,63.9,2026-01-28 02:46:49
335,24/03/2004,16.00.00,2.7,126.0,9.6,81.1,2026-01-28 02:46:49
336,24/03/2004,17.00.00,2.8,130.0,11.7,69.1,2026-01-28 02:46:49
337,24/03/2004,18.00.00,2.7,111.0,10.7,68.5,2026-01-28 02:46:49
338,24/03/2004,19.00.00,4.5,134.0,10.7,67.3,2026-01-28 02:46:49
339,24/03/2004,20.00.00,3.5,136.0,10.8,65.7,2026-01-28 02:46:49
340,24/03/2004,21.00.00,2.6,125.0,10.3,66.3,2026-01-28 02:46:49
341,24/03/2004,22.00.00,1.7,108.0,10.1,66.9,2026-01-28 02:46:49
342,24/03/2004,23.00.00,1.3,87.0,10.4,61.1,2026-01-28 02:46:49
343,25/03/2004,00.00.00,1.3,89.0,10.3,59.9,2026-01-28 02:46:49
344,25/03/2004,01.00.00,1.0,58.0,11.0,58.4,2026-01-28 02:46:49
345,25/03/2004,02.00.00,0.7,54.0,9.1,68.1,2026-01-28 02:46:49
346,25/03/2004,03.00.00,0.7,41.0,9.5,68.2,2026-01-28 02:46:49
347,25/03/2004,04.00.00,0.5,28.0,9.3,72.3,2026-01-28 02:46:49
348,25/03/2004,05.00.00,0.5,20.0,9.9,66.8,2026-01-28 02:46:49
349,25/03/2004,06.00.00,0.6,51.0,7.6,83.2,2026-01-28 02:46:49
350,25/03/2004,07.00.00,1.1,82.0,8.1,79.0,2026-01-28 02:46:49
351,25/03/2004,08.00.00,2.7,112.0,8.7,74.6,2026-01-28 02:46:49
352,25/03/2004,09.00.00,3.5,119.0,8.6,75.1,2026-01-28 02:46:49
353,25/03/2004,10.00.00,2.3,99.0,9.7,69.7,2026-01-28 02:46:49
354,25/03/2004,11.00.00,1.6,98.0,11.0,64.4,2026-01-28 02:46:49
355,25/03/2004,12.00.00,1.3,88.0,13.6,53.0,2026-01-28 02:46:49
356,25/03/2004,13.00.00,2.0,96.0,14.2,48.4,2026-01-28 02:46:49
357,25/03/2004,14.00.00,1.9,81.0,14.2,46.3,2026-01-28 02:46:49
358,25/03/2004,15.00.00,1.9,92.0,16.0,41.3,2026-01-28 02:46:49
359,25/03/2004,16.00.00,2.2,105.0,17.7,35.4,2026-01-28 02:46:49
360,25/03/2004,17.00.00,2.0,88.0,17.1,37.4,2026-01-28 02:46:49
361,25/03/2004,18.00.00,2.9,103.0,14.9,40.5,2026-01-28 02:46:49
362,25/03/2004,19.00.00,5.2,141.0,13.4,47.8,2026-01-28 02:46:49
363,25/03/2004,20.00.00,4.6,133.0,12.6,52.5,2026-01-28 02:46:49
364,25/03/2004,21.00.00,2.5,119.0,12.2,53.2,2026-01-28 02:46:49
365,25/03/2004,22.00.00,1.5,106.0,10.6,56.1,2026-01-28 02:46:49
366,25/03/2004,23.00.00,1.2,92.0,9.9,59.5,2026-01-28 02:46:49
367,26/03/2004,00.00.00,1.7,97.0,9.6,61.1,2026-01-28 02:46:49
368,26/03/2004,01.00.00,1.4,91.0,9.7,61.6,2026-01-28 02:46:49
369,26/03/2004,02.00.00,1.2,83.0,9.4,62.6,2026-01-28 02:46:49
370,26/03/2004,03.00.00,0.6,71.0,8.2,68.5,2026-01-28 02:46:49
371,26/03/2004,04.00.00,0.7,59.0,8.0,69.4,2026-01-28 02:46:49
372,26/03/2004,05.00.00,0.8,73.0,7.7,72.4,2026-01-28 02:46:49
373,26/03/2004,06.00.00,0.9,78.0,8.0,71.8,2026-01-28 02:46:49
374,26/03/2004,07.00.00,1.6,90.0,8.5,66.3,2026-01-28 02:46:49
375,26/03/2004,08.00.00,3.4,110.0,9.8,59.6,2026-01-28 02:46:49
376,26/03/2004,09.00.00,3.8,114.0,11.2,57.0,2026-01-28 02:46:49
377,26/03/2004,10.00.00,3.1,119.0,14.8,44.1,2026-01-28 02:46:49
378,26/03/2004,11.00.00,2.7,121.0,16.8,35.3,2026-01-28 02:46:49
379,26/03/2004,12.00.00,2.0,97.0,19.2,27.1,2026-01-28 02:46:49
380,26/03/2004,13.00.00,2.3,99.0,19.1,26.2,2026-01-28 02:46:49
381,26/03/2004,14.00.00,1.9,85.0,16.3,30.8,2026-01-28 02:46:49
382,26/03/2004,15.00.00,1.3,75.0,14.2,36.8,2026-01-28 02:46:49
383,26/03/2004,16.00.00,1.9,87.0,13.4,41.0,2026-01-28 02:46:49
384,26/03/2004,17.00.00,2.3,102.0,14.2,43.3,2026-01-28 02:46:49
385,26/03/2004,18.00.00,2.4,105.0,12.1,45.6,2026-01-28 02:46:49
386,26/03/2004,19.00.00,2.7,98.0,10.4,48.0,2026-01-28 02:46:49
387,26/03/2004,20.00.00,2.6,93.0,10.0,51.1,2026-01-28 02:46:49
388,26/03/2004,21.00.00,1.5,91.0,9.8,50.8,2026-01-28 02:46:49
389,26/03/2004,22.00.00,1.2,85.0,9.7,50.4,2026-01-28 02:46:49
390,26/03/2004,23.00.00,1.1,74.0,9.9,50.2,2026-01-28 02:46:49
391,27/03/2004,00.00.00,1.5,87.0,9.4,53.4,2026-01-28 02:46:49
392,27/03/2004,01.00.00,1.0,79.0,8.6,57.8,2026-01-28 02:46:49
393,27/03/2004,02.00.00,1.2,78.0,8.1,62.1,2026-01-28 02:46:49
394,27/03/2004,03.00.00,1.1,70.5,7.9,63.5,2026-01-28 02:46:49
395,27/03/2004,04.00.00,0.95,63.0,7.4,64.8,2026-01-28 02:46:49
396,27/03/2004,05.00.00,0.8,48.0,8.2,58.9,2026-01-28 02:46:49
397,27/03/2004,06.00.00,0.9,59.0,6.3,66.6,2026-01-28 02:46:49
398,27/03/2004,07.00.00,1.1,65.0,7.2,62.9,2026-01-28 02:46:49
399,27/03/2004,08.00.00,1.5,71.0,7.2,63.9,2026-01-28 02:46:49
400,27/03/2004,09.00.00,1.8,84.0,11.1,50.5,2026-01-28 02:46:49
401,27/03/2004,10.00.00,2.1,93.0,15.5,36.1,2026-01-28 02:46:49
402,27/03/2004,11.00.00,2.1,99.0,17.8,29.2,2026-01-28 02:46:49
403,27/03/2004,12.00.00,1.9,93.0,17.6,30.1,2026-01-28 02:46:49
404,27/03/2004,13.00.00,2.1,96.0,19.1,26.8,2026-01-28 02:46:49
405,27/03/2004,14.00.00,2.5,114.0,17.7,28.6,2026-01-28 02:46:49
406,27/03/2004,15.00.00,1.9,101.0,17.8,28.4,2026-01-28 02:46:49
407,27/03/2004,16.00.00,2.2,108.0,18.7,26.0,2026-01-28 02:46:49
408,27/03/2004,17.00.00,2.3,117.0,17.1,31.3,2026-01-28 02:46:49
409,27/03/2004,18.00.00,2.7,125.0,15.8,36.1,2026-01-28 02:46:49
410,27/03/2004,19.00.00,3.0,133.0,14.7,40.1,2026-01-28 02:46:49
411,27/03/2004,20.00.00,2.8,119.0,13.6,44.9,2026-01-28 02:46:49
412,27/03/2004,21.00.00,2.2,107.0,12.5,48.1,2026-01-28 02:46:49
413,27/03/2004,22.00.00,1.6,96.0,11.8,50.8,2026-01-28 02:46:49
414,27/03/2004,23.00.00,2.1,105.0,10.9,56.1,2026-01-28 02:46:49
415,28/03/2004,00.00.00,2.3,102.0,10.9,55.9,2026-01-28 02:46:49
416,28/03/2004,01.00.00,2.3,97.0,10.3,58.1,2026-01-28 02:46:49
417,28/03/2004,02.00.00,1.7,79.0,9.3,62.2,2026-01-28 02:46:49
418,28/03/2004,03.00.00,2.2,74.0,8.2,66.7,2026-01-28 02:46:49
419,28/03/2004,04.00.00,1.3,69.0,8.3,64.9,2026-01-28 02:46:49
420,28/03/2004,05.00.00,0.8,52.0,9.6,58.5,2026-01-28 02:46:49
421,28/03/2004,06.00.00,1.1,62.0,7.7,66.4,2026-01-28 02:46:49
422,28/03/2004,07.00.00,1.4,69.0,7.4,68.0,2026-01-28 02:46:49
423,28/03/2004,08.00.00,1.3,75.0,9.7,58.6,2026-01-28 02:46:49
424,28/03/2004,09.00.00,1.9,83.0,12.5,50.1,2026-01-28 02:46:49
425,28/03/2004,10.00.00,2.3,94.0,16.8,36.9,2026-01-28 02:46:49
426,28/03/2004,11.00.00,2.3,96.0,19.2,31.3,2026-01-28 02:46:49
427,28/03/2004,12.00.00,1.8,86.0,21.3,26.4,2026-01-28 02:46:49
428,28/03/2004,13.00.00,1.4,72.0,21.2,23.1,2026-01-28 02:46:49
429,28/03/2004,14.00.00,1.0,53.0,18.6,25.0,2026-01-28 02:46:49
430,28/03/2004,15.00.00,1.4,65.0,18.0,27.3,2026-01-28 02:46:49
431,28/03/2004,16.00.00,1.3,70.0,18.2,28.3,2026-01-28 02:46:49
432,28/03/2004,17.00.00,1.3,75.0,17.0,31.4,2026-01-28 02:46:49
433,28/03/2004,18.00.00,1.4,86.0,15.6,35.0,2026-01-28 02:46:49
434,28/03/2004,19.00.00,1.9,94.0,14.1,40.2,2026-01-28 02:46:49
435,28/03/2004,20.00.00,1.8,103.0,13.4,43.2,2026-01-28 02:46:49
436,28/03/2004,21.00.00,1.1,81.0,12.3,46.8,2026-01-28 02:46:49
437,28/03/2004,22.00.00,1.1,80.0,11.9,46.5,2026-01-28 02:46:49
438,28/03/2004,23.00.00,1.1,77.0,11.5,46.6,2026-01-28 02:46:49
439,29/03/2004,00.00.00,0.9,58.0,10.6,48.0,2026-01-28 02:46:49
440,29/03/2004,01.00.00,0.6,31.0,10.7,45.8,2026-01-28 02:46:49
441,29/03/2004,02.00.00,0.5,38.0,10.4,46.6,2026-01-28 02:46:49
442,29/03/2004,03.00.00,0.7,48.5,10.1,47.8,2026-01-28 02:46:49
443,29/03/2004,04.00.00,0.6,59.0,11.3,46.9,2026-01-28 02:46:49
444,29/03/2004,05.00.00,0.7,70.0,10.1,51.2,2026-01-28 02:46:49
445,29/03/2004,06.00.00,0.9,75.0,9.9,50.7,2026-01-28 02:46:49
446,29/03/2004,07.00.00,2.9,103.0,8.1,56.8,2026-01-28 02:46:49
447,29/03/2004,08.00.00,4.1,134.0,10.9,44.1,2026-01-28 02:46:49
448,29/03/2004,09.00.00,1.5,98.0,11.8,37.6,2026-01-28 02:46:49
449,29/03/2004,10.00.00,1.5,97.0,13.9,33.2,2026-01-28 02:46:49
450,29/03/2004,11.00.00,1.5,98.0,15.6,30.1,2026-01-28 02:46:49
451,29/03/2004,12.00.00,1.4,78.0,16.5,29.0,2026-01-28 02:46:49
452,29/03/2004,13.00.00,1.6,83.0,17.5,27.9,2026-01-28 02:46:49
453,29/03/2004,14.00.00,1.5,92.0,17.9,26.8,2026-01-28 02:46:49
454,29/03/2004,15.00.00,1.4,81.0,18.2,26.1,2026-01-28 02:46:49
455,29/03/2004,16.00.00,1.5,90.0,18.0,27.1,2026-01-28 02:46:49
456,29/03/2004,17.00.00,1.9,95.0,17.0,28.9,2026-01-28 02:46:49
457,29/03/2004,18.00.00,2.5,114.0,16.1,31.3,2026-01-28 02:46:49
458,29/03/2004,19.00.00,2.1,106.0,14.5,35.4,2026-01-28 02:46:49
459,29/03/2004,20.00.00,1.6,99.0,13.2,37.9,2026-01-28 02:46:49
460,29/03/2004,21.00.00,1.2,90.0,13.1,34.4,2026-01-28 02:46:49
461,29/03/2004,22.00.00,1.1,82.0,13.5,28.5,2026-01-28 02:46:49
462,29/03/2004,23.00.00,1.0,74.0,12.4,31.9,2026-01-28 02:46:49
463,30/03/2004,00.00.00,1.0,76.0,13.1,26.8,2026-01-28 02:46:49
464,30/03/2004,01.00.00,0.7,66.0,11.6,33.6,2026-01-28 02:46:49
465,30/03/2004,02.00.00,0.7,73.0,10.5,42.9,2026-01-28 02:46:49
466,30/03/2004,03.00.00,0.8,71.0,11.7,38.7,2026-01-28 02:46:49
467,30/03/2004,04.00.00,0.75,69.0,12.2,37.2,2026-01-28 02:46:49
468,30/03/2004,05.00.00,0.7,71.0,12.9,33.9,2026-01-28 02:46:49
469,30/03/2004,06.00.00,1.1,98.0,11.3,40.3,2026-01-28 02:46:49
470,30/03/2004,07.00.00,2.6,115.0,11.9,38.4,2026-01-28 02:46:49
471,30/03/2004,08.00.00,4.0,130.0,13.3,35.6,2026-01-28 02:46:49
472,30/03/2004,09.00.00,4.2,150.0,16.3,28.8,2026-01-28 02:46:49
473,30/03/2004,10.00.00,4.7,159.0,17.9,28.2,2026-01-28 02:46:49
474,30/03/2004,11.00.00,3.9,146.0,18.3,26.6,2026-01-28 02:46:49
475,30/03/2004,12.00.00,3.7,138.0,20.8,22.5,2026-01-28 02:46:49
476,30/03/2004,13.00.00,3.4,128.0,22.4,20.0,2026-01-28 02:46:49
477,30/03/2004,14.00.00,2.2,97.0,20.9,21.7,2026-01-28 02:46:49
478,30/03/2004,15.00.00,1.9,91.0,19.1,26.5,2026-01-28 02:46:49
479,30/03/2004,16.00.00,1.6,81.0,18.1,30.6,2026-01-28 02:46:49
480,30/03/2004,17.00.00,2.1,99.0,17.3,34.7,2026-01-28 02:46:49
481,30/03/2004,18.00.00,2.2,101.0,15.8,40.4,2026-01-28 02:46:49
482,30/03/2004,19.00.00,2.7,106.0,15.9,42.0,2026-01-28 02:46:49
483,30/03/2004,20.00.00,2.4,102.0,15.9,43.5,2026-01-28 02:46:49
484,30/03/2004,21.00.00,1.3,84.0,15.0,46.1,2026-01-28 02:46:49
485,30/03/2004,22.00.00,1.2,81.0,15.1,44.6,2026-01-28 02:46:49
486,30/03/2004,23.00.00,1.5,91.0,14.9,43.5,2026-01-28 02:46:49
487,31/03/2004,00.00.00,1.3,82.0,14.8,41.0,2026-01-28 02:46:49
488,31/03/2004,01.00.00,1.0,64.0,14.8,40.8,2026-01-28 02:46:49
489,31/03/2004,02.00.00,0.9,70.0,14.8,40.8,2026-01-28 02:46:49
490,31/03/2004,03.00.00,0.5,48.0,14.2,36.1,2026-01-28 02:46:49
491,31/03/2004,04.00.00,0.5,26.0,14.5,36.1,2026-01-28 02:46:49
492,31/03/2004,05.00.00,0.6,58.0,14.6,36.0,2026-01-28 02:46:49
493,31/03/2004,06.00.00,1.0,93.0,14.4,38.5,2026-01-28 02:46:49
494,31/03/2004,07.00.00,3.1,110.0,13.8,58.2,2026-01-28 02:46:49
495,31/03/2004,08.00.00,4.1,115.0,13.2,61.1,2026-01-28 02:46:49
496,31/03/2004,09.00.00,2.2,125.0,10.4,74.4,2026-01-28 02:46:49
497,31/03/2004,10.00.00,1.7,118.0,11.5,71.0,2026-01-28 02:46:49
498,31/03/2004,11.00.00,1.9,109.0,12.2,70.0,2026-01-28 02:46:49
499,31/03/2004,12.00.00,2.9,123.0,12.3,73.3,2026-01-28 02:46:49
500,31/03/2004,13.00.00,2.2,114.0,11.3,78.1,2026-01-28 02:46:49
501,31/03/2004,14.00.00,2.6,114.0,13.6,69.2,2026-01-28 02:46:49
502,31/03/2004,15.00.00,3.1,119.0,14.9,59.3,2026-01-28 02:46:49
503,31/03/2004,16.00.00,2.3,111.0,15.7,50.9,2026-01-28 02:46:49
504,31/03/2004,17.00.00,2.4,103.0,15.2,52.9,2026-01-28 02:46:49
505,31/03/2004,18.00.00,2.8,103.0,15.5,50.8,2026-01-28 02:46:49
506,31/03/2004,19.00.00,2.7,107.0,14.3,52.9,2026-01-28 02:46:49
507,31/03/2004,20.00.00,2.3,105.0,13.2,56.0,2026-01-28 02:46:49
508,31/03/2004,21.00.00,1.5,91.0,12.6,57.0,2026-01-28 02:46:49
509,31/03/2004,22.00.00,1.4,79.0,12.3,57.8,2026-01-28 02:46:49
510,31/03/2004,23.00.00,1.2,79.0,12.0,58.4,2026-01-28 02:46:49
511,01/04/2004,00.00.00,1.6,86.0,12.0,61.6,2026-01-28 02:46:49
512,01/04/2004,01.00.00,1.2,70.0,11.5,63.9,2026-01-28 02:46:49
513,01/04/2004,02.00.00,1.1,55.0,10.7,67.2,2026-01-28 02:46:49
514,01/04/2004,03.00.00,0.9,52.0,9.0,73.1,2026-01-28 02:46:49
515,01/04/2004,04.00.00,0.7,49.0,10.2,66.6,2026-01-28 02:46:49
516,01/04/2004,05.00.00,0.9,50.0,11.0,63.7,2026-01-28 02:46:49
517,01/04/2004,06.00.00,1.7,67.0,9.6,68.8,2026-01-28 02:46:49
518,01/04/2004,07.00.00,4.2,94.0,9.5,69.6,2026-01-28 02:46:49
519,01/04/2004,08.00.00,6.2,119.0,11.9,60.9,2026-01-28 02:46:49
520,01/04/2004,09.00.00,4.6,139.0,16.2,48.6,2026-01-28 02:46:49
521,01/04/2004,10.00.00,2.8,113.0,19.2,39.6,2026-01-28 02:46:49
522,01/04/2004,11.00.00,1.6,88.0,19.7,38.4,2026-01-28 02:46:49
523,01/04/2004,12.00.00,1.7,73.0,20.6,36.7,2026-01-28 02:46:49
524,01/04/2004,13.00.00,1.7,73.0,21.8,33.9,2026-01-28 02:46:49
525,01/04/2004,14.00.00,1.7,72.0,22.25,32.3,2026-01-28 02:46:49
526,01/04/2004,15.00.00,1.9,81.0,22.7,30.7,2026-01-28 02:46:49
527,01/04/2004,16.00.00,2.3,93.0,23.15,29.1,2026-01-28 02:46:49
528,01/04/2004,17.00.00,3.3,106.0,23.6,27.5,2026-01-28 02:46:49
529,01/04/2004,18.00.00,4.2,132.0,22.8,32.1,2026-01-28 02:46:49
530,01/04/2004,19.00.00,5.5,164.0,20.8,36.7,2026-01-28 02:46:49
531,01/04/2004,20.00.00,4.9,161.0,18.3,40.9,2026-01-28 02:46:49
532,01/04/2004,21.00.00,2.5,124.0,16.8,44.0,2026-01-28 02:46:49
533,01/04/2004,22.00.00,2.0,113.0,15.8,48.0,2026-01-28 02:46:49
534,01/04/2004,23.00.00,2.0,103.0,14.9,52.0,2026-01-28 02:46:49
535,02/04/2004,00.00.00,2.0,104.0,14.1,54.4,2026-01-28 02:46:49
536,02/04/2004,01.00.00,1.3,93.0,13.3,58.8,2026-01-28 02:46:49
537,02/04/2004,02.00.00,1.0,60.0,13.3,60.9,2026-01-28 02:46:49
538,02/04/2004,03.00.00,0.9,56.0,11.8,64.3,2026-01-28 02:46:49
539,02/04/2004,04.00.00,0.8,52.0,11.2,65.9,2026-01-28 02:46:49
540,02/04/2004,05.00.00,0.7,66.0,11.3,72.9,2026-01-28 02:46:49
541,02/04/2004,06.00.00,1.1,82.0,11.4,71.8,2026-01-28 02:46:49
542,02/04/2004,07.00.00,2.6,109.0,11.9,73.7,2026-01-28 02:46:49
543,02/04/2004,08.00.00,3.9,114.0,12.6,70.2,2026-01-28 02:46:49
544,02/04/2004,09.00.00,5.0,139.0,13.6,65.3,2026-01-28 02:46:49
545,02/04/2004,10.00.00,3.3,127.0,16.9,52.3,2026-01-28 02:46:49
546,02/04/2004,11.00.00,2.9,127.0,19.4,44.1,2026-01-28 02:46:49
547,02/04/2004,12.00.00,3.1,135.0,22.9,33.8,2026-01-28 02:46:49
548,02/04/2004,13.00.00,3.0,130.0,23.6,31.3,2026-01-28 02:46:49
549,02/04/2004,14.00.00,2.7,126.0,24.7,30.5,2026-01-28 02:46:49
550,02/04/2004,15.00.00,2.7,121.0,26.1,27.3,2026-01-28 02:46:49
551,02/04/2004,16.00.00,2.6,122.0,27.6,22.8,2026-01-28 02:46:49
552,02/04/2004,17.00.00,3.7,138.0,26.9,22.3,2026-01-28 02:46:49
553,02/04/2004,18.00.00,4.5,165.0,24.3,30.1,2026-01-28 02:46:49
554,02/04/2004,19.00.00,4.7,154.0,21.2,40.1,2026-01-28 02:46:49
555,02/04/2004,20.00.00,5.5,168.0,19.4,42.5,2026-01-28 02:46:49
556,02/04/2004,21.00.00,3.0,146.0,18.5,43.0,2026-01-28 02:46:49
557,02/04/2004,22.00.00,1.9,124.0,17.8,47.0,2026-01-28 02:46:49
558,02/04/2004,23.00.00,2.3,124.0,16.8,53.2,2026-01-28 02:46:49
559,03/04/2004,00.00.00,1.6,106.0,17.1,51.8,2026-01-28 02:46:49
560,03/04/2004,01.00.00,1.3,88.0,16.2,54.2,2026-01-28 02:46:49
561,03/04/2004,02.00.00,1.2,83.0,15.1,58.2,2026-01-28 02:46:49
562,03/04/2004,03.00.00,0.9,78.5,15.1,57.6,2026-01-28 02:46:49
563,03/04/2004,04.00.00,0.8,74.0,14.5,58.0,2026-01-28 02:46:49
564,03/04/2004,05.00.00,0.8,64.0,13.7,61.6,2026-01-28 02:46:49
565,03/04/2004,06.00.00,0.9,69.0,13.9,59.6,2026-01-28 02:46:49
566,03/04/2004,07.00.00,2.0,91.0,13.3,61.7,2026-01-28 02:46:49
567,03/04/2004,08.00.00,3.0,96.0,15.1,55.8,2026-01-28 02:46:49
568,03/04/2004,09.00.00,3.1,106.0,17.0,50.5,2026-01-28 02:46:49
569,03/04/2004,10.00.00,3.1,106.367,19.7,43.3,2026-01-28 02:46:49
570,03/04/2004,11.00.00,3.1,106.735,20.7,41.7,2026-01-28 02:46:49
571,03/04/2004,12.00.00,3.1,107.102,23.3,35.8,2026-01-28 02:46:49
572,03/04/2004,13.00.00,3.1,107.469,23.8,30.5,2026-01-28 02:46:49
573,03/04/2004,14.00.00,3.1,107.837,24.8,27.0,2026-01-28 02:46:49
574,03/04/2004,15.00.00,3.1,108.204,25.0,27.5,2026-01-28 02:46:49
575,03/04/2004,16.00.00,3.1,108.571,25.8,26.5,2026-01-28 02:46:49
576,03/04/2004,17.00.00,3.1,108.939,25.1,27.1,2026-01-28 02:46:49
577,03/04/2004,18.00.00,3.1,109.306,23.7,28.6,2026-01-28 02:46:49
578,03/04/2004,19.00.00,3.1,109.673,22.1,36.8,2026-01-28 02:46:49
579,03/04/2004,20.00.00,3.1,110.041,19.9,47.5,2026-01-28 02:46:49
580,03/04/2004,21.00.00,3.1,110.408,18.7,50.4,2026-01-28 02:46:49
581,03/04/2004,22.00.00,3.1,110.776,18.1,51.3,2026-01-28 02:46:49
582,03/04/2004,23.00.00,3.1,111.143,17.5,53.8,2026-01-28 02:46:49
583,04/04/2004,00.00.00,3.1,111.51,16.7,56.5,2026-01-28 02:46:49
584,04/04/2004,01.00.00,3.1,111.878,15.9,59.2,2026-01-28 02:46:49
585,04/04/2004,02.00.00,3.1,112.245,15.2,62.4,2026-01-28 02:46:49
586,04/04/2004,03.00.00,3.1,112.612,14.7,65.0,2026-01-28 02:46:49
587,04/04/2004,04.00.00,3.1,112.98,14.3,65.3,2026-01-28 02:46:49
588,04/04/2004,05.00.00,3.1,113.347,13.7,66.5,2026-01-28 02:46:49
589,04/04/2004,06.00.00,3.1,113.714,12.9,69.1,2026-01-28 02:46:49
590,04/04/2004,07.00.00,3.1,114.082,13.7,64.8,2026-01-28 02:46:49
591,04/04/2004,08.00.00,3.1,114.449,15.3,59.0,2026-01-28 02:46:49
592,04/04/2004,09.00.00,3.1,114.816,18.1,49.8,2026-01-28 02:46:49
593,04/04/2004,10.00.00,3.1,115.184,21.5,40.7,2026-01-28 02:46:49
594,04/04/2004,11.00.00,3.1,115.551,23.3,37.1,2026-01-28 02:46:49
595,04/04/2004,12.00.00,3.1,115.918,25.1,33.8,2026-01-28 02:46:49
596,04/04/2004,13.00.00,3.1,116.286,25.6,32.1,2026-01-28 02:46:49
597,04/04/2004,14.00.00,3.1,116.653,25.8,31.1,2026-01-28 02:46:49
598,04/04/2004,15.00.00,3.1,117.02,26.1,30.8,2026-01-28 02:46:49
599,04/04/2004,16.00.00,3.1,117.388,24.4,36.0,2026-01-28 02:46:49
600,04/04/2004,17.00.00,3.1,117.755,23.0,36.2,2026-01-28 02:46:49
601,04/04/2004,18.00.00,3.1,118.122,22.1,39.3,2026-01-28 02:46:49
602,04/04/2004,19.00.00,3.1,118.49,19.8,44.6,2026-01-28 02:46:49
603,04/04/2004,20.00.00,3.1,118.857,18.5,48.9,2026-01-28 02:46:49
604,04/04/2004,21.00.00,3.1,119.224,16.6,56.1,2026-01-28 02:46:49
605,04/04/2004,22.00.00,3.1,119.592,15.8,58.8,2026-01-28 02:46:49
606,04/04/2004,23.00.00,3.1,119.959,15.3,60.8,2026-01-28 02:46:49
607,05/04/2004,00.00.00,3.1,120.327,14.7,64.4,2026-01-28 02:46:49
608,05/04/2004,01.00.00,3.1,120.694,14.8,63.3,2026-01-28 02:46:49
609,05/04/2004,02.00.00,3.1,121.061,15.0,61.5,2026-01-28 02:46:49
610,05/04/2004,03.00.00,3.1,121.429,15.5,56.9,2026-01-28 02:46:49
611,05/04/2004,04.00.00,3.1,121.796,16.0,54.0,2026-01-28 02:46:49
612,05/04/2004,05.00.00,3.1,122.163,13.5,63.9,2026-01-28 02:46:49
613,05/04/2004,06.00.00,3.1,122.531,12.9,65.3,2026-01-28 02:46:49
614,05/04/2004,07.00.00,3.1,122.898,13.4,62.5,2026-01-28 02:46:49
615,05/04/2004,08.00.00,3.1,123.265,14.5,58.8,2026-01-28 02:46:49
616,05/04/2004,09.00.00,3.1,123.633,15.3,56.7,2026-01-28 02:46:49
617,05/04/2004,10.00.00,3.1,124.0,15.6,57.4,2026-01-28 02:46:49
618,05/04/2004,11.00.00,3.0,121.0,16.6,55.2,2026-01-28 02:46:49
619,05/04/2004,12.00.00,3.2,114.0,17.0,54.3,2026-01-28 02:46:49
620,05/04/2004,13.00.00,3.1,114.0,18.0,51.5,2026-01-28 02:46:49
621,05/04/2004,14.00.00,2.5,106.0,19.5,47.5,2026-01-28 02:46:49
622,05/04/2004,15.00.00,2.1,89.0,21.6,41.7,2026-01-28 02:46:49
623,05/04/2004,16.00.00,2.0,82.0,22.2,38.3,2026-01-28 02:46:49
624,05/04/2004,17.00.00,3.2,111.0,20.3,42.8,2026-01-28 02:46:49
625,05/04/2004,18.00.00,4.1,132.0,19.7,45.4,2026-01-28 02:46:49
626,05/04/2004,19.00.00,3.9,121.0,18.8,47.5,2026-01-28 02:46:49
627,05/04/2004,20.00.00,3.1,116.0,17.9,49.4,2026-01-28 02:46:49
628,05/04/2004,21.00.00,2.0,100.0,17.5,50.9,2026-01-28 02:46:49
629,05/04/2004,22.00.00,1.7,89.0,17.4,51.8,2026-01-28 02:46:49
630,05/04/2004,23.00.00,1.6,92.0,17.0,53.9,2026-01-28 02:46:49
631,06/04/2004,00.00.00,1.0,71.0,16.6,55.4,2026-01-28 02:46:49
632,06/04/2004,01.00.00,0.8,51.0,15.9,57.0,2026-01-28 02:46:49
633,06/04/2004,02.00.00,0.5,39.0,15.0,59.2,2026-01-28 02:46:49
634,06/04/2004,03.00.00,0.5,37.0,14.5,61.4,2026-01-28 02:46:49
